30990220.91,1.63E-09,1.56E+13,1096.98925,1466.586034,670.8045339,771.1496235,18.70221094,0.749009741,0.99999869,0.029311554
30990223.26,1.63E-09,1.56E+13,1096.989225,1466.586002,670.8045352,771.1495942,18.70221236,0.749009755,0.99999869,0.029311552
30990229.14,1.63E-09,1.56E+13,1096.989144,1466.58591,670.804524,771.1495041,18.70221591,0.749009791,0.99999869,0.029311546
30990235.02,1.63E-09,1.56E+13,1096.989064,1466.585816,670.8045189,771.1494233,18.70221946,0.749009826,0.99999869,0.02931154
30990249.71,1.63E-09,1.56E+13,1096.988844,1466.585567,670.8044886,771.1492005,18.70222832,0.749009915,0.99999869,0.029311525
30990257.06,1.63E-09,1.56E+13,1096.988754,1466.585454,670.8044927,771.149116,18.70223276,0.74900996,0.99999869,0.029311519
30990275.43,1.63E-09,1.56E+13,1096.988482,1466.585145,670.8044579,771.1488366,18.70224384,0.749010071,0.99999869,0.0293115
30990293.79,1.63E-09,1.56E+13,1096.988228,1466.584847,670.8044389,771.1485839,18.70225493,0.749010183,0.99999869,0.029311482
30990316.75,1.63E-09,1.56E+13,1096.987902,1466.584469,670.8044073,771.1482559,18.70226878,0.749010322,0.99999869,0.02931146
30990328.23,1.63E-09,1.56E+13,1096.987766,1466.584299,670.8044116,771.1481222,18.70227571,0.749010392,0.99999869,0.029311449
30990342.58,1.63E-09,1.56E+13,1096.987566,1466.584067,670.804392,771.1479152,18.70228437,0.749010479,0.99999869,0.029311435
30990356.93,1.63E-09,1.56E+13,1096.987368,1466.583836,670.8043769,771.1477168,18.70229303,0.749010566,0.99999869,0.029311421
30990364.11,1.63E-09,1.56E+13,1096.987282,1466.583728,670.8043789,771.1476329,18.70229736,0.749010609,0.99999869,0.029311415
30990368.59,1.63E-09,1.56E+13,1096.987226,1466.58366,670.8043776,771.1475754,18.70230006,0.749010637,0.99999869,0.02931141
30990370.83,1.63E-09,1.56E+13,1096.987199,1466.583627,670.8043786,771.1475488,18.70230142,0.74901065,0.99999869,0.029311408
30990376.44,1.63E-09,1.56E+13,1096.98712,1466.583536,670.8043676,771.1474633,18.7023048,0.749010684,0.99999869,0.029311403
30990379.24,1.63E-09,1.56E+13,1096.987085,1466.583493,670.8043685,771.1474309,18.70230649,0.749010701,0.99999869,0.0293114
